Country,Localite,Category,Value,Date
Sierra Leone,Kailahun,Cases,474,8/23/14
Sierra Leone,Kailahun,New cases,11,8/23/14
Sierra Leone,Kambia,Cases,1,8/23/14
Sierra Leone,Kambia,New cases,0,8/23/14
Sierra Leone,Kenema,Cases,312,8/23/14
Sierra Leone,Kenema,New cases,8,8/23/14
Sierra Leone,Koinadugu,Cases,0,8/23/14
Sierra Leone,Koinadugu,New cases,0,8/23/14
Sierra Leone,Kono,Cases,35,8/23/14
Sierra Leone,Kono,New cases,0,8/23/14
Sierra Leone,Moyamba,Cases,9,8/23/14
Sierra Leone,Moyamba,New cases,0,8/23/14
Sierra Leone,National,Cases,994,8/23/14
Sierra Leone,National,New cases,27,8/23/14
Sierra Leone,Port Loko,Cases,56,8/23/14
Sierra Leone,Port Loko,New cases,8,8/23/14
Sierra Leone,Pujehun,Cases,5,8/23/14
Sierra Leone,Pujehun,New cases,0,8/23/14
Sierra Leone,Tonkolili,Cases,10,8/23/14
Sierra Leone,Tonkolili,New cases,0,8/23/14
Sierra Leone,Western area rural,Cases,11,8/23/14
Sierra Leone,Western area rural,New cases,0,8/23/14
Sierra Leone,Western area urban,Cases,27,8/23/14
Sierra Leone,Western area urban,New cases,0,8/23/14
Liberia,Bomi County,Cases,46,8/24/14
Liberia,Bomi County,New cases,0,8/24/14
Liberia,Bong County,Cases,118,8/24/14
Liberia,Bong County,New cases,0,8/24/14
Liberia,Grand Bassa,Cases,15,8/24/14
Liberia,Grand Bassa,New cases,0,8/24/14
Liberia,Grand Cape Mount,Cases,8,8/24/14
Liberia,Grand Cape Mount,New cases,0,8/24/14
Liberia,Grand Gedeh,Cases,2,8/24/14
Liberia,Grand Gedeh,New cases,0,8/24/14
Liberia,Lofa County,Cases,542,8/24/14
Liberia,Lofa County,New cases,19,8/24/14
Liberia,Margibi County,Cases,164,8/24/14
Liberia,Margibi County,New cases,11,8/24/14
Liberia,Montserrado County,Cases,396,8/24/14
Liberia,Montserrado County,New cases,57,8/24/14
Liberia,National,Cases,"1,378",8/24/14
Liberia,National,New cases,89,8/24/14
Liberia,Nimba County,Cases,83,8/24/14
Liberia,Nimba County,New cases,2,8/24/14
Liberia,River Gee County,Cases,1,8/24/14
Liberia,River Gee County,New cases,0,8/24/14
Liberia,RiverCess County,Cases,1,8/24/14
Liberia,RiverCess County,New cases,0,8/24/14
Liberia,Sinoe County,Cases,2,8/24/14
Liberia,Sinoe County,New cases,0,8/24/14
Sierra Leone,Bo,Cases,36,8/24/14
Sierra Leone,Bo,New cases,2,8/24/14
Sierra Leone,Bombali,Cases,19,8/24/14
Sierra Leone,Bombali,New cases,0,8/24/14
Sierra Leone,Bonthe,Cases,1,8/24/14
Sierra Leone,Bonthe,New cases,0,8/24/14
Sierra Leone,Kailahun,Cases,486,8/24/14
Sierra Leone,Kailahun,New cases,12,8/24/14
Sierra Leone,Kambia,Cases,1,8/24/14
Sierra Leone,Kambia,New cases,0,8/24/14
Sierra Leone,Kenema,Cases,324,8/24/14
Sierra Leone,Kenema,New cases,12,8/24/14
Sierra Leone,Koinadugu,Cases,0,8/24/14
Sierra Leone,Koinadugu,New cases,0,8/24/14
Sierra Leone,Kono,Cases,35,8/24/14
Sierra Leone,Kono,New cases,0,8/24/14
Sierra Leone,Moyamba,Cases,9,8/24/14
Sierra Leone,Moyamba,New cases,0,8/24/14
Sierra Leone,National,Cases,"1,025",8/24/14
Sierra Leone,National,New cases,31,8/24/14
Sierra Leone,Port Loko,Cases,56,8/24/14
Sierra Leone,Port Loko,New cases,0,8/24/14
Sierra Leone,Pujehun,Cases,5,8/24/14
Sierra Leone,Pujehun,New cases,0,8/24/14
Sierra Leone,Tonkolili,Cases,11,8/24/14
Sierra Leone,Tonkolili,New cases,1,8/24/14
Sierra Leone,Western Area Rural,Cases,12,8/24/14
Sierra Leone,Western Area Rural,New cases,1,8/24/14
Sierra Leone,Western Area Urban,Cases,30,8/24/14
Sierra Leone,Western Area Urban,New cases,3,8/24/14
Guinea,Boffa,Cases,24,8/25/14
Guinea,Boffa,New cases,0,8/25/14
Guinea,Conakry,Cases,114,8/25/14
Guinea,Conakry,New cases,4,8/25/14
Guinea,Dabola,Cases,4,8/25/14
Guinea,Dabola,New cases,0,8/25/14
Guinea,Dinguiraye,Cases,1,8/25/14
Guinea,Dinguiraye,New cases,0,8/25/14
Guinea,Dubreka,Cases,7,8/25/14
Guinea,Dubreka,New cases,1,8/25/14
Guinea,Gueckedou,Cases,311,8/25/14
Guinea,Gueckedou,New cases,1,8/25/14
Guinea,Kissidougou,Cases,6,8/25/14
Guinea,Kissidougou,New cases,0,8/25/14
Guinea,Kouroussa,Cases,4,8/25/14
Guinea,Kouroussa,New cases,0,8/25/14
Guinea,Macenta,Cases,117,8/25/14
Guinea,Macenta,New cases,11,8/25/14
Guinea,National,Cases,646,8/25/14
Guinea,National,New cases,17,8/25/14
Guinea,Nzerekore,Cases,12,8/25/14
Guinea,Nzerekore,New cases,0,8/25/14
Guinea,Pita,Cases,6,8/25/14
Guinea,Pita,New cases,0,8/25/14
Guinea,Siguiri,Cases,6,8/25/14
Guinea,Siguiri,New cases,0,8/25/14
Guinea,Telimele,Cases,26,8/25/14
Guinea,Telimele,New cases,0,8/25/14
Guinea,Yomou,Cases,8,8/25/14
Guinea,Yomou,New cases,0,8/25/14
Liberia,Bomi County,Cases,46,8/25/14
Liberia,Bomi County,New cases,0,8/25/14
Liberia,Bong County,Cases,122,8/25/14
Liberia,Bong County,New cases,4,8/25/14
Liberia,Grand Bassa,Cases,15,8/25/14
Liberia,Grand Bassa,New cases,0,8/25/14
Liberia,Grand Cape Mount,Cases,8,8/25/14
Liberia,Grand Cape Mount,New cases,0,8/25/14
Liberia,Grand Gedeh,Cases,2,8/25/14
Liberia,Grand Gedeh,New cases,0,8/25/14
Liberia,Lofa County,Cases,542,8/25/14
Liberia,Lofa County,New cases,11,8/25/14
Liberia,Margibi County,Cases,164,8/25/14
Liberia,Margibi County,New cases,0,8/25/14
Liberia,Montserrado County,Cases,405,8/25/14
Liberia,Montserrado County,New cases,9,8/25/14
Liberia,National,Cases,1395,8/25/14
Liberia,National,New cases,29,8/25/14
Liberia,Nimba County,Cases,83,8/25/14
Liberia,Nimba County,New cases,1,8/25/14
Liberia,River Gee County,Cases,5,8/25/14
Liberia,River Gee County,New cases,4,8/25/14
Liberia,RiverCess County,Cases,1,8/25/14
Liberia,RiverCess County,New cases,0,8/25/14
Liberia,Sinoe County,Cases,2,8/25/14
Liberia,Sinoe County,New cases,0,8/25/14
Nigeria,Lagos,Cases,15,8/25/14
Nigeria,Lagos,New cases,0,8/25/14
Nigeria,National,Cases,15,8/25/14
Nigeria,National,New cases,0,8/25/14
Sierra Leone,Bo,Cases,36,8/25/14
Sierra Leone,Bo,New cases,0,8/25/14
Sierra Leone,Bombali,Cases,22,8/25/14
Sierra Leone,Bombali,New cases,3,8/25/14
Sierra Leone,Bonthe,Cases,1,8/25/14
Sierra Leone,Bonthe,New cases,0,8/25/14
Sierra Leone,Kailahun,Cases,486,8/25/14
Sierra Leone,Kailahun,New cases,0,8/25/14
Sierra Leone,Kambia,Cases,1,8/25/14
Sierra Leone,Kambia,New cases,0,8/25/14
Sierra Leone,Kenema,Cases,331,8/25/14
Sierra Leone,Kenema,New cases,7,8/25/14
Sierra Leone,Koinadugu,Cases,0,8/25/14
Sierra Leone,Koinadugu,New cases,0,8/25/14
Sierra Leone,Kono,Cases,35,8/25/14
Sierra Leone,Kono,New cases,0,8/25/14
Sierra Leone,Moyamba,Cases,9,8/25/14
Sierra Leone,Moyamba,New cases,0,8/25/14
Sierra Leone,National,Cases,1050,8/25/14
Sierra Leone,National,New cases,25,8/25/14
Sierra Leone,Port Loko,Cases,60,8/25/14
Sierra Leone,Port Loko,New cases,4,8/25/14
Sierra Leone,Pujehun,Cases,7,8/25/14
Sierra Leone,Pujehun,New cases,2,8/25/14
Sierra Leone,Tonkolili,Cases,14,8/25/14
Sierra Leone,Tonkolili,New cases,3,8/25/14
Sierra Leone,Western area rural,Cases,15,8/25/14
Sierra Leone,Western area rural,New cases,3,8/25/14
Sierra Leone,Western area urban,Cases,33,8/25/14
Sierra Leone,Western area urban,New cases,3,8/25/14
Guinea,Boffa,Cases,24,8/26/14
Guinea,Boffa,New cases,0,8/26/14
Guinea,Conakry,Cases,114,8/26/14
Guinea,Conakry,New cases,0,8/26/14
Guinea,Dabola,Cases,4,8/26/14
Guinea,Dabola,New cases,0,8/26/14
Guinea,Dinguiraye,Cases,1,8/26/14
Guinea,Dinguiraye,New cases,0,8/26/14
Guinea,Dubreka,Cases,8,8/26/14
Guinea,Dubreka,New cases,1,8/26/14
Guinea,Gueckedou,Cases,312,8/26/14
Guinea,Gueckedou,New cases,2,8/26/14
Guinea,Kissidougou,Cases,6,8/26/14
Guinea,Kissidougou,New cases,0,8/26/14
Guinea,Kouroussa,Cases,4,8/26/14
Guinea,Kouroussa,New cases,0,8/26/14
Guinea,Macenta,Cases,124,8/26/14
Guinea,Macenta,New cases,17,8/26/14
Guinea,National,Cases,661,8/26/14
Guinea,National,New cases,28,8/26/14
Guinea,Nzerekore,Cases,12,8/26/14
Guinea,Nzerekore,New cases,1,8/26/14
Guinea,Pita,Cases,6,8/26/14
Guinea,Pita,New cases,0,8/26/14
Guinea,Siguiri,Cases,6,8/26/14
Guinea,Siguiri,New cases,0,8/26/14
Guinea,Telimele,Cases,26,8/26/14
Guinea,Telimele,New cases,0,8/26/14
Guinea,Yomou,Cases,14,8/26/14
Guinea,Yomou,New cases,7,8/26/14
Liberia,Bomi County,Cases,46,8/26/14
Liberia,Bomi County,New cases,0,8/26/14
Liberia,Bong County,Cases,128,8/26/14
Liberia,Bong County,New cases,6,8/26/14
Liberia,Grand Bassa,Cases,16,8/26/14
Liberia,Grand Bassa,New cases,1,8/26/14
Liberia,Grand Cape Mount,Cases,8,8/26/14
Liberia,Grand Cape Mount,New cases,0,8/26/14
Liberia,Grand Gedeh,Cases,2,8/26/14
Liberia,Grand Gedeh,New cases,0,8/26/14
Liberia,Lofa County,Cases,557,8/26/14
Liberia,Lofa County,New cases,31,8/26/14
Liberia,Margibi County,Cases,183,8/26/14
Liberia,Margibi County,New cases,19,8/26/14
Liberia,Montserrado County,Cases,427,8/26/14
Liberia,Montserrado County,New cases,22,8/26/14
Liberia,National,Cases,"1,463",8/26/14
Liberia,National,New cases,84,8/26/14
Liberia,Nimba County,Cases,88,8/26/14
Liberia,Nimba County,New cases,5,8/26/14
Liberia,River Gee County,Cases,5,8/26/14
Liberia,River Gee County,New cases,0,8/26/14
Liberia,RiverCess County,Cases,1,8/26/14
Liberia,RiverCess County,New cases,0,8/26/14
Liberia,Sinoe County,Cases,2,8/26/14
Liberia,Sinoe County,New cases,0,8/26/14
Sierra Leone,Bo,Cases,36,8/26/14
Sierra Leone,Bo,New cases,0,8/26/14
Sierra Leone,Bombali,Cases,22,8/26/14
Sierra Leone,Bombali,New cases,0,8/26/14
Sierra Leone,Bonthe,Cases,1,8/26/14
Sierra Leone,Bonthe,New cases,0,8/26/14
Sierra Leone,Kailahun,Cases,486,8/26/14
Sierra Leone,Kailahun,New cases,0,8/26/14
Sierra Leone,Kambia,Cases,1,8/26/14
Sierra Leone,Kambia,New cases,0,8/26/14
Sierra Leone,Kenema,Cases,333,8/26/14
Sierra Leone,Kenema,New cases,2,8/26/14
Sierra Leone,Koinadugu,Cases,0,8/26/14
Sierra Leone,Koinadugu,New cases,0,8/26/14
Sierra Leone,Kono,Cases,35,8/26/14
Sierra Leone,Kono,New cases,0,8/26/14
Sierra Leone,Moyamba,Cases,9,8/26/14
Sierra Leone,Moyamba,New cases,0,8/26/14
Sierra Leone,National,Cases,"1,057",8/26/14
Sierra Leone,National,New cases,7,8/26/14
Sierra Leone,Port Loko,Cases,60,8/26/14
Sierra Leone,Port Loko,New cases,0,8/26/14
Sierra Leone,Pujehun,Cases,7,8/26/14
Sierra Leone,Pujehun,New cases,0,8/26/14
Sierra Leone,Tonkolili,Cases,14,8/26/14
Sierra Leone,Tonkolili,New cases,0,8/26/14
Sierra Leone,Western Area Rural,Cases,15,8/26/14
Sierra Leone,Western Area Rural,New cases,0,8/26/14
Sierra Leone,Western Area Urban,Cases,38,8/26/14
Sierra Leone,Western Area Urban,New cases,5,8/26/14
Guinea,Boffa,Cases,24,8/27/14
Guinea,Boffa,New cases,0,8/27/14
Guinea,Conakry,Cases,118,8/27/14
Guinea,Conakry,New cases,4,8/27/14
Guinea,Dabola,Cases,4,8/27/14
Guinea,Dabola,New cases,0,8/27/14
Guinea,Dinguiraye,Cases,1,8/27/14
Guinea,Dinguiraye,New cases,0,8/27/14
Guinea,Dubreka,Cases,9,8/27/14
Guinea,Dubreka,New cases,1,8/27/14
Guinea,Gueckedou,Cases,313,8/27/14
Guinea,Gueckedou,New cases,3,8/27/14
Guinea,Kissidougou,Cases,7,8/27/14
Guinea,Kissidougou,New cases,0,8/27/14
Guinea,Kouroussa,Cases,4,8/27/14
Guinea,Kouroussa,New cases,0,8/27/14
Guinea,Macenta,Cases,122,8/27/14
Guinea,Macenta,New cases,12,8/27/14
Guinea,National,Cases,663,8/27/14
Guinea,National,New cases,22,8/27/14
Guinea,Nzerekore,Cases,12,8/27/14
Guinea,Nzerekore,New cases,1,8/27/14
Guinea,Pita,Cases,6,8/27/14
Guinea,Pita,New cases,0,8/27/14
Guinea,Siguiri,Cases,6,8/27/14
Guinea,Siguiri,New cases,0,8/27/14
Guinea,Telimele,Cases,26,8/27/14
Guinea,Telimele,New cases,0,8/27/14
Guinea,Yomou,Cases,11,8/27/14
Guinea,Yomou,New cases,1,8/27/14
Nigeria,Lagos,Cases,19,8/27/14
Nigeria,Lagos,New cases,5,8/27/14
Nigeria,National,Cases,19,8/27/14
Nigeria,National,New cases,5,8/27/14
Guinea,Boffa,Cases,25,8/28/14
Guinea,Boffa,New cases,1,8/28/14
Guinea,Conakry,Cases,123,8/28/14
Guinea,Conakry,New cases,4,8/28/14
Guinea,Dabola,Cases,4,8/28/14
Guinea,Dabola,New cases,0,8/28/14
Guinea,Dinguiraye,Cases,1,8/28/14
Guinea,Dinguiraye,New cases,0,8/28/14
Guinea,Dubreka,Cases,14,8/28/14
Guinea,Dubreka,New cases,4,8/28/14
Guinea,Forécariah,Cases,7,8/28/14
Guinea,Forécariah,New cases,1,8/28/14
Guinea,Gueckedou,Cases,313,8/28/14
Guinea,Gueckedou,New cases,1,8/28/14
Guinea,Kissidougou,Cases,7,8/28/14
Guinea,Kissidougou,New cases,0,8/28/14
Guinea,Kouroussa,Cases,4,8/28/14
Guinea,Kouroussa,New cases,0,8/28/14
Guinea,Macenta,Cases,132,8/28/14
Guinea,Macenta,New cases,13,8/28/14
Guinea,National,Cases,690,8/28/14
Guinea,National,New cases,24,8/28/14
Guinea,Nzerekore,Cases,11,8/28/14
Guinea,Nzerekore,New cases,0,8/28/14
Guinea,Pita,Cases,6,8/28/14
Guinea,Pita,New cases,0,8/28/14
Guinea,Siguiri,Cases,6,8/28/14
Guinea,Siguiri,New cases,0,8/28/14
Guinea,Telimele,Cases,26,8/28/14
Guinea,Telimele,New cases,0,8/28/14
Guinea,Yomou,Cases,11,8/28/14
Guinea,Yomou,New cases,0,8/28/14
Liberia,Bomi County,Cases,52,8/28/14
Liberia,Bomi County,New cases,0,8/28/14
Liberia,Bong County,Cases,132,8/28/14
Liberia,Bong County,New cases,2,8/28/14
Liberia,Gbarpolu County ,Cases,1,8/28/14
Liberia,Gbarpolu County ,New cases,0,8/28/14
Liberia,Grand Bassa,Cases,40,8/28/14
Liberia,Grand Bassa,New cases,0,8/28/14
Liberia,Grand Cape Mount,Cases,9,8/28/14
Liberia,Grand Cape Mount,New cases,0,8/28/14
Liberia,Grand Gedeh,Cases,3,8/28/14
Liberia,Grand Gedeh,New cases,0,8/28/14
Liberia,Lofa County,Cases,580,8/28/14
Liberia,Lofa County,New cases,30,8/28/14
Liberia,Margibi County,Cases,186,8/28/14
Liberia,Margibi County,New cases,3,8/28/14
Liberia,Montserrado County,Cases,467,8/28/14
Liberia,Montserrado County,New cases,24,8/28/14
Liberia,National,Cases,"1,582",8/28/14
Liberia,National,New cases,61,8/28/14
Liberia,Nimba County,Cases,104,8/28/14
Liberia,Nimba County,New cases,2,8/28/14
Liberia,River Gee County,Cases,5,8/28/14
Liberia,River Gee County,New cases,0,8/28/14
Liberia,RiverCess County,Cases,1,8/28/14
Liberia,RiverCess County,New cases,0,8/28/14
Liberia,Sinoe County,Cases,2,8/28/14
Liberia,Sinoe County,New cases,0,8/28/14
Nigeria,Lagos,Cases,17,8/28/14
Nigeria,Lagos,New cases,0,8/28/14
Nigeria,National,Cases,19,8/28/14
Nigeria,National,New cases,0,8/28/14
Nigeria,Rivers,Cases,2,8/28/14
Nigeria,Rivers,New cases,0,8/28/14
Sierra Leone,Bo,Cases,36,8/28/14
Sierra Leone,Bo,New cases,0,8/28/14
Sierra Leone,Bombali,Cases,37,8/28/14
Sierra Leone,Bombali,New cases,14,8/28/14
Sierra Leone,Bonthe,Cases,1,8/28/14
Sierra Leone,Bonthe,New cases,0,8/28/14
Sierra Leone,Kailahun,Cases,499,8/28/14
Sierra Leone,Kailahun,New cases,5,8/28/14
Sierra Leone,Kambia,Cases,1,8/28/14
Sierra Leone,Kambia,New cases,0,8/28/14
Sierra Leone,Kenema,Cases,343,8/28/14
Sierra Leone,Kenema,New cases,4,8/28/14
Sierra Leone,Koinadugu,Cases,0,8/28/14
Sierra Leone,Koinadugu,New cases,0,8/28/14
Sierra Leone,Kono,Cases,35,8/28/14
Sierra Leone,Kono,New cases,0,8/28/14
Sierra Leone,Moyamba,Cases,9,8/28/14
Sierra Leone,Moyamba,New cases,0,8/28/14
Sierra Leone,National,Cases,"1,117",8/28/14
Sierra Leone,National,New cases,32,8/28/14
Sierra Leone,Port Loko,Cases,65,8/28/14
Sierra Leone,Port Loko,New cases,5,8/28/14
Sierra Leone,Pujehun,Cases,7,8/28/14
Sierra Leone,Pujehun,New cases,0,8/28/14
Sierra Leone,Tonkolili,Cases,15,8/28/14
Sierra Leone,Tonkolili,New cases,0,8/28/14
Sierra Leone,Western Area Rural,Cases,25,8/28/14
Sierra Leone,Western Area Rural,New cases,1,8/28/14
Sierra Leone,Western Area Urban,Cases,44,8/28/14
Sierra Leone,Western Area Urban,New cases,3,8/28/14
Guinea,Boffa,Cases,25,8/29/14
Guinea,Boffa,New cases,0,8/29/14
Guinea,Conakry,Cases,126,8/29/14
Guinea,Conakry,New cases,2,8/29/14
Guinea,Dabola,Cases,4,8/29/14
Guinea,Dabola,New cases,0,8/29/14
Guinea,Dinguiraye,Cases,1,8/29/14
Guinea,Dinguiraye,New cases,0,8/29/14
Guinea,Dubreka,Cases,14,8/29/14
Guinea,Dubreka,New cases,0,8/29/14
Guinea,Forécariah,Cases,7,8/29/14
Guinea,Forécariah,New cases,0,8/29/14
Guinea,Gueckedou,Cases,317,8/29/14
Guinea,Gueckedou,New cases,5,8/29/14
Guinea,Kissidougou,Cases,7,8/29/14
Guinea,Kissidougou,New cases,0,8/29/14
Guinea,Kouroussa,Cases,4,8/29/14
Guinea,Kouroussa,New cases,0,8/29/14
Guinea,Macenta,Cases,142,8/29/14
Guinea,Macenta,New cases,16,8/29/14
Guinea,National,Cases,707,8/29/14
Guinea,National,New cases,24,8/29/14
Guinea,Nzerekore,Cases,11,8/29/14
Guinea,Nzerekore,New cases,0,8/29/14
Guinea,Pita,Cases,6,8/29/14
Guinea,Pita,New cases,0,8/29/14
Guinea,Siguiri,Cases,6,8/29/14
Guinea,Siguiri,New cases,0,8/29/14
Guinea,Telimele,Cases,26,8/29/14
Guinea,Telimele,New cases,0,8/29/14
Guinea,Yomou,Cases,11,8/29/14
Guinea,Yomou,New cases,1,8/29/14
Liberia,Bomi County,Cases,52,8/29/14
Liberia,Bomi County,New cases,0,8/29/14
Liberia,Bong County,Cases,133,8/29/14
Liberia,Bong County,New cases,1,8/29/14
Liberia,Gbarpolu County ,Cases,1,8/29/14
Liberia,Gbarpolu County ,New cases,0,8/29/14
Liberia,Grand Bassa,Cases,40,8/29/14
Liberia,Grand Bassa,New cases,0,8/29/14
Liberia,Grand Cape Mount,Cases,9,8/29/14
Liberia,Grand Cape Mount,New cases,0,8/29/14
Liberia,Grand Gedeh,Cases,3,8/29/14
Liberia,Grand Gedeh,New cases,0,8/29/14
Liberia,Lofa County,Cases,592,8/29/14
Liberia,Lofa County,New cases,22,8/29/14
Liberia,Margibi County,Cases,210,8/29/14
Liberia,Margibi County,New cases,24,8/29/14
Liberia,Montserrado County,Cases,479,8/29/14
Liberia,Montserrado County,New cases,12,8/29/14
Liberia,National,Cases,"1,631",8/29/14
Liberia,National,New cases,69,8/29/14
Liberia,Nimba County,Cases,104,8/29/14
Liberia,Nimba County,New cases,10,8/29/14
Liberia,River Gee County,Cases,5,8/29/14
Liberia,River Gee County,New cases,0,8/29/14
Liberia,RiverCess County,Cases,1,8/29/14
Liberia,RiverCess County,New cases,0,8/29/14
Liberia,Sinoe County,Cases,2,8/29/14
Liberia,Sinoe County,New cases,0,8/29/14
Senegal,Dakar,Cases,1,8/29/14
Senegal,National,Cases,1,8/29/14
Guinea,Boffa,Cases,25,8/30/14
Guinea,Boffa,New cases,0,8/30/14
Guinea,Conakry,Cases,128,8/30/14
Guinea,Conakry,New cases,2,8/30/14
Guinea,Dabola,Cases,4,8/30/14
Guinea,Dabola,New cases,0,8/30/14
Guinea,Dinguiraye,Cases,1,8/30/14
Guinea,Dinguiraye,New cases,0,8/30/14
Guinea,Dubreka,Cases,21,8/30/14
Guinea,Dubreka,New cases,4,8/30/14
Guinea,Forécariah,Cases,7,8/30/14
Guinea,Forécariah,New cases,0,8/30/14
Guinea,Gueckedou,Cases,329,8/30/14
Guinea,Gueckedou,New cases,13,8/30/14
Guinea,Kissidougou,Cases,7,8/30/14
Guinea,Kissidougou,New cases,0,8/30/14
Guinea,Kouroussa,Cases,4,8/30/14
Guinea,Kouroussa,New cases,0,8/30/14
Guinea,Macenta,Cases,161,8/30/14
Guinea,Macenta,New cases,26,8/30/14
Guinea,National,Cases,749,8/30/14
Guinea,National,New cases,46,8/30/14
Guinea,Nzerekore,Cases,11,8/30/14
Guinea,Nzerekore,New cases,0,8/30/14
Guinea,Pita,Cases,8,8/30/14
Guinea,Pita,New cases,1,8/30/14
Guinea,Siguiri,Cases,6,8/30/14
Guinea,Siguiri,New cases,0,8/30/14
Guinea,Telimele,Cases,26,8/30/14
Guinea,Telimele,New cases,0,8/30/14
Guinea,Yomou,Cases,11,8/30/14
Guinea,Yomou,New cases,0,8/30/14
Liberia,Bomi County,Cases,52,8/30/14
Liberia,Bomi County,New cases,0,8/30/14
Liberia,Bong County,Cases,136,8/30/14
Liberia,Bong County,New cases,3,8/30/14
Liberia,Gbarpolu County ,Cases,1,8/30/14
Liberia,Gbarpolu County ,New cases,0,8/30/14
Liberia,Grand Bassa,Cases,40,8/30/14
Liberia,Grand Bassa,New cases,0,8/30/14
Liberia,Grand Cape Mount,Cases,9,8/30/14
Liberia,Grand Cape Mount,New cases,0,8/30/14
Liberia,Grand Gedeh,Cases,3,8/30/14
Liberia,Grand Gedeh,New cases,0,8/30/14
Liberia,Lofa County,Cases,606,8/30/14
Liberia,Lofa County,New cases,14,8/30/14
Liberia,Margibi County,Cases,213,8/30/14
Liberia,Margibi County,New cases,3,8/30/14
Liberia,Montserrado County,Cases,501,8/30/14
Liberia,Montserrado County,New cases,22,8/30/14
Liberia,National,Cases,"1,673",8/30/14
Liberia,National,New cases,42,8/30/14
Liberia,Nimba County,Cases,104,8/30/14
Liberia,Nimba County,New cases,0,8/30/14
Liberia,River Gee County,Cases,5,8/30/14
Liberia,River Gee County,New cases,0,8/30/14
Liberia,RiverCess County,Cases,1,8/30/14
Liberia,RiverCess County,New cases,0,8/30/14
Liberia,Sinoe County,Cases,2,8/30/14
Liberia,Sinoe County,New cases,0,8/30/14
Nigeria,Lagos,Cases,16,8/30/14
Nigeria,Lagos,New cases,0,8/30/14
Nigeria,National,Cases,21,8/30/14
Nigeria,National,New cases,3,8/30/14
Nigeria,Rivers,Cases,5,8/30/14
Nigeria,Rivers,New cases,3,8/30/14
Guinea,Boffa,Cases,25,8/31/14
Guinea,Boffa,New cases,0,8/31/14
Guinea,Conakry,Cases,130,8/31/14
Guinea,Conakry,New cases,0,8/31/14
Guinea,Dabola,Cases,4,8/31/14
Guinea,Dabola,New cases,0,8/31/14
Guinea,Dinguiraye,Cases,1,8/31/14
Guinea,Dinguiraye,New cases,0,8/31/14
Guinea,Dubreka,Cases,22,8/31/14
Guinea,Dubreka,New cases,1,8/31/14
Guinea,Forécariah,Cases,7,8/31/14
Guinea,Forécariah,New cases,0,8/31/14
Guinea,Gueckedou,Cases,332,8/31/14
Guinea,Gueckedou,New cases,3,8/31/14
Guinea,Kerouane,Cases,10,8/31/14
Guinea,Kerouane,New cases,10,8/31/14
Guinea,Kissidougou,Cases,7,8/31/14
Guinea,Kissidougou,New cases,0,8/31/14
Guinea,Kouroussa,Cases,4,8/31/14
Guinea,Kouroussa,New cases,0,8/31/14
Guinea,Macenta,Cases,167,8/31/14
Guinea,Macenta,New cases,9,8/31/14
Guinea,National,Cases,771,8/31/14
Guinea,National,New cases,23,8/31/14
Guinea,Nzerekore,Cases,11,8/31/14
Guinea,Nzerekore,New cases,0,8/31/14
Guinea,Pita,Cases,8,8/31/14
Guinea,Pita,New cases,0,8/31/14
Guinea,Siguiri,Cases,6,8/31/14
Guinea,Siguiri,New cases,0,8/31/14
Guinea,Telimele,Cases,26,8/31/14
Guinea,Telimele,New cases,0,8/31/14
Guinea,Yomou,Cases,11,8/31/14
Guinea,Yomou,New cases,0,8/31/14
Liberia,Bomi County,Cases,52,8/31/14
Liberia,Bomi County,New cases,0,8/31/14
Liberia,Bong County,Cases,136,8/31/14
Liberia,Bong County,New cases,0,8/31/14
Liberia,Gbarpolu County ,Cases,1,8/31/14
Liberia,Gbarpolu County ,New cases,0,8/31/14
Liberia,Grand Bassa,Cases,40,8/31/14
Liberia,Grand Bassa,New cases,0,8/31/14
Liberia,Grand Cape Mount,Cases,10,8/31/14
Liberia,Grand Cape Mount,New cases,1,8/31/14
Liberia,Grand Gedeh,Cases,3,8/31/14
Liberia,Grand Gedeh,New cases,0,8/31/14
Liberia,Lofa County,Cases,618,8/31/14
Liberia,Lofa County,New cases,12,8/31/14
Liberia,Margibi County,Cases,217,8/31/14
Liberia,Margibi County,New cases,4,8/31/14
Liberia,Montserrado County,Cases,501,8/31/14
Liberia,Montserrado County,New cases,0,8/31/14
Liberia,National,Cases,"1,690",8/31/14
Liberia,National,New cases,17,8/31/14
Liberia,Nimba County,Cases,104,8/31/14
Liberia,Nimba County,New cases,0,8/31/14
Liberia,River Gee County,Cases,5,8/31/14
Liberia,River Gee County,New cases,0,8/31/14
Liberia,RiverCess County,Cases,1,8/31/14
Liberia,RiverCess County,New cases,0,8/31/14
Liberia,Sinoe County,Cases,2,8/31/14
Liberia,Sinoe County,New cases,0,8/31/14
Sierra Leone,Bo,Cases,52,8/31/14
Sierra Leone,Bo,New cases,5,8/31/14
Sierra Leone,Bombali,Cases,46,8/31/14
Sierra Leone,Bombali,New cases,6,8/31/14
Sierra Leone,Bonthe,Cases,1,8/31/14
Sierra Leone,Bonthe,New cases,0,8/31/14
Sierra Leone,Kailahun,Cases,516,8/31/14
Sierra Leone,Kailahun,New cases,8,8/31/14
Sierra Leone,Kambia,Cases,1,8/31/14
Sierra Leone,Kambia,New cases,0,8/31/14
Sierra Leone,Kenema,Cases,367,8/31/14
Sierra Leone,Kenema,New cases,6,8/31/14
